"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","Bundesland","Link",""
"Versuchungen Christi","Ulm","die Geschichte von der Versuchung Christi in der Wüste (Matthäus 4:1-11; Markus 1:12-13; Lukas 4:1-13)  Bibel · Christus · Erwachsener · Lukas 04 · Markus 01 · Matthaeus 04 · Neues Testament · Versuchung · Wildnis · Wueste","9.99251111111110","48.39849166666700","1470-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1853",""
"Landschaft mit Haus (Sebastianslegende)","München","Landschaften  Erde · Landschaft · Natur · Welt · ideale Landschaft  der hl. Sebastian, der an einen Baum oder Pfahl gefesselt ist, wird von Pfeilen durchbohrt  Baum · Baumstamm · Heiliger · Märtyrer · Pfahl · Pfeil · Pfeil und Bogen · Pfeiler · Religion · Sebastian (Heiliger) · binden · christliche Religion · durchbohren · fesseln · übernatürlich","11.57359166666700","48.13858333333300","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2859",""
"Wappen Tetzel mit Beischild Groland","Nürnberg","Wappenschild, heraldisches Symbol (TETZEL) - Helmzier  Adel · Gemeinschaft · Gesellschaft · Helmzier · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Wappen · Wappenschild · Zivilisation · heraldisches Symbol · soziale Schichtenbildung  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.10112222222200","49.43609444444400","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2985",""
"Strahlenkranzmadonna","Nürnberg","Madonna (in einer Mandorla) auf der Mondsichel (manchmal als Himmelskönigin bezeichnet)  Brust · Busen · Christuskind · Darstellungsform · Halbfigur · Himmel · Himmelskönigin · Königin · Luft (in der) · Madonna (Maria mit Kind) · Mandorla · Maria (Jungfrau) · Mondsichel · Mondsichelmadonna · Religion · Typ(us) · christliche Religion · schweben · stehen · übernatürlich · zunehmender Mond  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2966",""
"Wappen Ebner mit Beischild Schürstab","Nürnberg","Wappenschild, heraldisches Symbol (EBNER) - Helmzier  Adel · Gemeinschaft · Gesellschaft · Helmzier · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Wappen · Wappenschild · Zivilisation · heraldisches Symbol · soziale Schichtenbildung  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2978",""
"Hl. Martin","Nürnberg","der hl. Martin teilt seinen Mantel (Barmherzigkeit des hl. Martin); in der Regel wird er zu Pferde dargestellt; er zerteilt den Mantel mit dem Schwert oder legt die Mantelhälfte um die Schultern des Bettlers, der neben ihm kniet  Barmherzigkeit · Bettler · Bischof · Gans · Heiliger · Mantel · Martin von Tours (Heiliger) · Religion · Schwert · christliche Religion · knien · reiten (zu Pferd) · schneiden · teilen · übernatürlich  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2979",""
"Hl. Johannes Evangelista","Nürnberg","Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle  Adler · Apostel · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Religion · Schlange · Schriftrolle · christliche Religion · übernatürlich  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2967",""
"Maria (aus Geburt Christi)","Hannover","Maria, Joseph und das neugeborene Christuskind (Geburt Christi) Bibel · Christus · Christuskind · Geburt · Geburt Christi · Joseph (Heiliger) · Kindheit (fruehe) · Lukas 02 · Maria (Jungfrau) · Neues Testament · Weihnachten","9.73627777777780","52.36809722222200","1470-01-01","","","","Niedersachsen","http://id.corpusvitrearum.de/images/149",""
"Wurzel Jesse, Szenen aus Marienvita und Kindheit Jesu","Ulm","die Wurzel Jesse: ein genealogischer Baum, der aus Jesses Lenden sprießt und die Vorfahren Christi zeigt  Ahn · Baum · Bibel · Christus · Eltern · Jesse (Wurzel) · Lenden · Neues Testament · Stammbaum  die Verkündigung der Geburt Christi (Lukas 1:26-38)  Bibel · Christus · Geburt · Lukas 01 · Maria (Jungfrau) · Neues Testament · Verkündigung  Heimsuchung (Joseph und/oder Zacharias können zusätzlich dargestellt sein) (Lukas 1:39-56)  Bibel · Elisabeth (Mutter Johannes des Täufers, Heilige) · Heimsuchung · Joseph (Heiliger) · Lukas 01 · Maria (Jungfrau) · Neues Testament · Zacharias  die Geburt und Jugend Christi  Bibel · Christus · Christuskind · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament","9.99251111111110","48.39849166666700","1470-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/2022",""
"Wappen Volckamer mit Beischild Mendel","Nürnberg","Wappenschild, heraldisches Symbol (VOLCKAMER) - Helmzier  Adel · Gemeinschaft · Gesellschaft · Helmzier · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Wappen · Wappenschild · Zivilisation · heraldisches Symbol · soziale Schichtenbildung  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2983",""
"Strahlenkranzmadonna","Nürnberg","Madonna (in einer Mandorla) auf der Mondsichel (manchmal als Himmelskönigin bezeichnet)  Brust · Busen · Christuskind · Darstellungsform · Halbfigur · Himmel · Himmelskönigin · Königin · Luft (in der) · Madonna (Maria mit Kind) · Mandorla · Maria (Jungfrau) · Mondsichel · Mondsichelmadonna · Religion · Typ(us) · christliche Religion · schweben · stehen · übernatürlich · zunehmender Mond  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2980",""
"Wappen Schürstab","Nürnberg","Wappenschild, heraldisches Symbol (SCHÜRSTAB) - Helmzier  Adel · Gemeinschaft · Gesellschaft · Helmzier · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Wappen · Wappenschild · Zivilisation · heraldisches Symbol · soziale Schichtenbildung","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2971",""
"Hl. Andreas","Nürnberg","der Apostel Andreas; mögliche Attribute: Buch, Andreaskreuz,Fisch, Fischnetz, Strick, Schriftrolle  Andreas (Heiliger) · Andreaskreuz · Apostel · Buch · Fisch · Heiliger · Netz · Religion · Schriftrolle · Seil · Strick · christliche Religion · übernatürlich  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.06120833333300","49.45907500000000","1470-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2981",""
"Hl. Kunigunde","München","Kunigunde von Bamberg, Ehefrau des deutschen Königs Heinrich II.; mögliche Attribute: Krone, Kirchenmodell, Pflugschar, Zepter  Frau · Heiliger · Kirche (Bauwerk) · Königin · Krone · Kunigunde (Heilige) · Modell · Pflugscharen · Religion · Zepter · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2826",""
"Strahlenkranzmadonna, Hll. Leopold und Hieronymus","Nürnberg","Madonna (in einer Mandorla) auf der Mondsichel (manchmal als Himmelskönigin bezeichnet)  Brust · Busen · Christuskind · Darstellungsform · Halbfigur · Himmel · Himmelskönigin · Königin · Luft (in der) · Madonna (Maria mit Kind) · Mandorla · Maria (Jungfrau) · Mondsichel · Mondsichelmadonna · Religion · Typ(us) · christliche Religion · schweben · stehen · übernatürlich · zunehmender Mond","11.06120833333300","49.45907500000000","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2964",""
"Hl. Vitus?","München","der Märtyrer Vitus (Veit, Gui); mögliche Attribute: Vogel, Kessel, Hahn, Hund, Hase, Lampe, Löwe, Brotlaib, Kirchenmodell, Stock (oder Keule)  Hahn · Hase · Heiliger · Hund · Kessel · Keule · Kirche (Bauwerk) · Laib · Lampe · Löwe · Märtyrer · Modell · Nothelfer · Religion · Stock · Vitus (Heiliger) · Vogel · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2841",""
"Stifter Wilhelm IV. mit Hl. Bartholomäus","München","der Apostel Bartholomäus, mögliche Attribute: Buch, Teufel oder Drachen zu seinen Füßen, Messer, Schriftrolle, abgezogene Haut, Stab/Stecken (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Apostel · Bartholomäus (Heiliger) · Bittsteller · Buch · Drache · Haut · Heiliger · Messer · Patron · Religion · Schriftrolle · Schutzpatron · Stab · Stecken · Stifter · Teufel · christliche Religion · mit Füßen treten · trampeln · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2839",""
"Wappen Koler mit leeren Beischilden","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.10112222222200","49.43609444444400","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/3001",""
"Kreuzigung Christi mit Stiftern und Heiligen","München","die Kreuzigung Christi: der Kreuzestod; Golgatha (Matthäus 27:45-58; Markus 15:33-45; Lukas 23:44-52; Johannes 19:25-38) (+ Stifter, Bittsteller (auf jeden Fall mit heiligen Patronen))  Bibel · Bittsteller · Christus · Golgatha · Heiliger · Johannes 19 · Kalvarienberg · Kreuzigung · Lukas 23 · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Patron · Schutzpatron · Stifter · Tod · letzte Stunden  der Apostel Bartholomäus, mögliche Attribute: Buch, Teufel oder Drachen zu seinen Füßen, Messer, Schriftrolle, abgezogene Haut, Stab/Stecken  Apostel · Bartholomäus (Heiliger) · Buch · Drache · Haut · Heiliger · Messer · Religion · Schriftrolle · Stab · Stecken · Teufel · christliche Religion · mit Füßen treten · trampeln · übernatürlich  Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle  Adler · Apostel · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Religion · Schlange · Schriftrolle · christliche Religion · übernatürlich  der Märtyrer Vitus (Veit, Gui); mögliche Attribute: Vogel, Kessel, Hahn, Hund, Hase, Lampe, Löwe, Brotlaib, Kirchenmodell, Stock (oder Keule)  Hahn · Hase · Heiliger · Hund · Kessel · Keule · Kirche (Bauwerk) · Laib · Lampe · Löwe · Märtyrer · Modell · Nothelfer · Religion · Stock · Vitus (Heiliger) · Vogel · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2846",""
"Hl. Vitus?","München","der Märtyrer Vitus (Veit, Gui); mögliche Attribute: Vogel, Kessel, Hahn, Hund, Hase, Lampe, Löwe, Brotlaib, Kirchenmodell, Stock (oder Keule)  Hahn · Hase · Heiliger · Hund · Kessel · Keule · Kirche (Bauwerk) · Laib · Lampe · Löwe · Märtyrer · Modell · Nothelfer · Religion · Stock · Vitus (Heiliger) · Vogel · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2842",""
"Wappen Holzschuher mit Beischild Koler","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.10112222222200","49.43609444444400","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2999",""
"Hl. Katharina","Worms","Katharina von Alexandrien, jungfräuliche Märtyrerin; mögliche Attribute: Buch, Krone, Kaiser Maxentius, Palmwedel, Ring, Schwert, Rad  Buch · Frau · Heiliger · Jungfrau · Kaiser · Katharina de Alexandria (Heilige) · Krone · Märtyrer · Maxentius (Kaiser) · Nothelfer · Palmwedel · Rad · Religion · Ring · Schwert · christliche Religion · übernatürlich","8.35983333333330","49.63126944444400","1475-01-01","","","","Rheinland-Pfalz","http://id.corpusvitrearum.de/images/5208",""
"Hl. Kunigunde mit Stifterin und Wappen","München","Kunigunde von Bamberg, Ehefrau des deutschen Königs Heinrich II.; mögliche Attribute: Krone, Kirchenmodell, Pflugschar, Zepter (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Bittsteller · Frau · Heiliger · Kirche (Bauwerk) · Königin · Krone · Kunigunde (Heilige) · Modell · Patron · Pflugscharen · Religion · Schutzpatron · Stifter · Zepter · christliche Religion · übernatürlich  Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2832",""
"Stifter Wilhelm IV. mit Hl. Bartholomäus","München","der Apostel Bartholomäus, mögliche Attribute: Buch, Teufel oder Drachen zu seinen Füßen, Messer, Schriftrolle, abgezogene Haut, Stab/Stecken (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Apostel · Bartholomäus (Heiliger) · Bittsteller · Buch · Drache · Haut · Heiliger · Messer · Patron · Religion · Schriftrolle · Schutzpatron · Stab · Stecken · Stifter · Teufel · christliche Religion · mit Füßen treten · trampeln · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2838",""
"Kreuzigung Christi mit Stiftern und Heiligen","München","die Kreuzigung Christi: der Kreuzestod; Golgatha (Matthäus 27:45-58; Markus 15:33-45; Lukas 23:44-52; Johannes 19:25-38) (+ Stifter, Bittsteller (auf jeden Fall mit heiligen Patronen))  Bibel · Bittsteller · Christus · Golgatha · Heiliger · Johannes 19 · Kalvarienberg · Kreuzigung · Lukas 23 · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Patron · Schutzpatron · Stifter · Tod · letzte Stunden  der Apostel Bartholomäus, mögliche Attribute: Buch, Teufel oder Drachen zu seinen Füßen, Messer, Schriftrolle, abgezogene Haut, Stab/Stecken  Apostel · Bartholomäus (Heiliger) · Buch · Drache · Haut · Heiliger · Messer · Religion · Schriftrolle · Stab · Stecken · Teufel · christliche Religion · mit Füßen treten · trampeln · übernatürlich  Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle  Adler · Apostel · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Religion · Schlange · Schriftrolle · christliche Religion · übernatürlich  der Märtyrer Vitus (Veit, Gui); mögliche Attribute: Vogel, Kessel, Hahn, Hund, Hase, Lampe, Löwe, Brotlaib, Kirchenmodell, Stock (oder Keule)  Hahn · Hase · Heiliger · Hund · Kessel · Keule · Kirche (Bauwerk) · Laib · Lampe · Löwe · Märtyrer · Modell · Nothelfer · Religion · Stock · Vitus (Heiliger) · Vogel · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2845",""
"Stifter Albrecht IV. mit Hl. Johannes","München","Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Adler · Apostel · Bittsteller · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Patron · Religion · Schlange · Schriftrolle · Schutzpatron · Stifter · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2834",""
"Kreuzigung Christi","München","der gekreuzigte Christus mit Maria und Johannes zu beiden Seiten des Kreuzes  Bibel · Christus · Golgatha · Johannes 19 · Johannes der Evangelist (Heiliger) · Kalvarienberg · Kreuz Christi · Kreuzigung · Kreuzigungsgruppe · Lukas 23 · Maria (Jungfrau) · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2835",""
"Stifterin Kunigunde","München","Kunigunde von Bamberg, Ehefrau des deutschen Königs Heinrich II.; mögliche Attribute: Krone, Kirchenmodell, Pflugschar, Zepter (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Bittsteller · Frau · Heiliger · Kirche (Bauwerk) · Königin · Krone · Kunigunde (Heilige) · Modell · Patron · Pflugscharen · Religion · Schutzpatron · Stifter · Zepter · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2827",""
"Stifter Herzog Albrecht IV. mit Hl. Johannes","München","Johannes der Evangelist, Apostel; mögliche Attribute: Buch, Kessel, Kelch mit Schlange, Adler, Palme, Schriftrolle (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Adler · Apostel · Bittsteller · Buch · Evangelist · Heiliger · Johannes der Evangelist (Heiliger) · Kelch · Kessel · Palmwedel · Patron · Religion · Schlange · Schriftrolle · Schutzpatron · Stifter · christliche Religion · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2833",""
"Hl. Katharina","Worms","Katharina von Alexandrien, jungfräuliche Märtyrerin; mögliche Attribute: Buch, Krone, Kaiser Maxentius, Palmwedel, Ring, Schwert, Rad  Buch · Frau · Heiliger · Jungfrau · Kaiser · Katharina de Alexandria (Heilige) · Krone · Märtyrer · Maxentius (Kaiser) · Nothelfer · Palmwedel · Rad · Religion · Ring · Schwert · christliche Religion · übernatürlich","8.35983333333330","49.63126944444400","1475-01-01","","","","Rheinland-Pfalz","http://id.corpusvitrearum.de/images/5207",""
"Kreuzigung Christi","München","der gekreuzigte Christus mit Maria und Johannes zu beiden Seiten des Kreuzes  Bibel · Christus · Golgatha · Johannes 19 · Johannes der Evangelist (Heiliger) · Kalvarienberg · Kreuz Christi · Kreuzigung · Kreuzigungsgruppe · Lukas 23 · Maria (Jungfrau) · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2836",""
"Stifter Wilhelm IV. mit Hl. Bartholomäus","München","der Apostel Bartholomäus, mögliche Attribute: Buch, Teufel oder Drachen zu seinen Füßen, Messer, Schriftrolle, abgezogene Haut, Stab/Stecken (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Apostel · Bartholomäus (Heiliger) · Bittsteller · Buch · Drache · Haut · Heiliger · Messer · Patron · Religion · Schriftrolle · Schutzpatron · Stab · Stecken · Stifter · Teufel · christliche Religion · mit Füßen treten · trampeln · übernatürlich","11.59111666666700","48.14339166666700","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2837",""
"Wappenfragment (Wappenbild: Engel in weißer Albe?)","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.10112222222200","49.43609444444400","1475-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/3002",""
"Wappen Schreyer","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.12136944444400","49.46535000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2958",""
"Darbringung im Tempel","München","die Darbringung des Christuskindes im Tempel; in der Regel im Beisein Simeons (und Annas) (Lukas 2:22-39)  Anna (Prophetin) · Bibel · Christus · Christuskind · Joseph (Heiliger) · Kindheit (frühe) · Lukas 02 · Maria (Jungfrau) · Neues Testament · Simeon (Heiliger) · Tempel · darbringen (jemanden) · vorstellen (jemanden)","11.57359166666700","48.13858333333300","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2848",""
"Christus wird durch den Bach Kidron gezerrt","Henfenfeld, ehem Nürnberg (Karmeliterkloster)","Christus wird durch den Bach Kidron geschleift  Bach · Bibel · Christus · Gethsemane · Johannes 18 · Kidron (Bach) · Lukas 22 · Markus 14 · Matthäus 26 · Neues Testament · Oelberg · Passion Christi · führen · zerren  architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","11.38981111111100","49.49710000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2616",""
"Strahlenkranzmadonna","Altshausen","Marianum: Madonna in einer Aureole oder Mandorla (von einem Rosenkranz umgeben), Maria in einer Glorie  Brust · Busen · Christuskind · Darstellungsform · Glorie · Halbfigur · Lichtstrahl · Luft (in der) · Madonna (Maria mit Kind) · Mandorla · Maria (Jungfrau) · Maria in der Glorie · Marianum · Religion · Rosenkranz · Strahlenkranzmadonna · Typ(us) · christliche Religion · schweben · stehen · übernatürlich","9.53748611111110","47.93531388888900","1480-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/182",""
"Heilige Sippe","Adolfseck","die Heilige Sippe  Ahn · Bibel · Eltern · Heilige Sippe · Neues Testament · Verwandtschaft","8.07922777777780","50.15951111111100","1480-01-01","","","","Hessen","http://id.corpusvitrearum.de/images/3431",""
"Heilige Sippe","Adolfseck","die Heilige Sippe  Ahn · Bibel · Eltern · Heilige Sippe · Neues Testament · Verwandtschaft","8.07922777777780","50.15951111111100","1480-01-01","","","","Hessen","http://id.corpusvitrearum.de/images/3436",""
"Gefangennahme Christi","Henfenfeld, ehem Nürnberg (Karmeliterkloster)","die Gefangennahme Christi im Garten Gethsemane  Bibel · Christus · Gethsemane · Johannes 18 · Lukas 22 · Markus 14 · Matthäus 26 · Neues Testament · Oelberg · Passion Christi · gefangennehmen · verhaften","11.38981111111100","49.49710000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2618",""
"Wappen Kress","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.12136944444400","49.46535000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2955",""
"Heilige Sippe (Maria mit Kind)","Adolfseck","die Heilige Sippe  Ahn · Bibel · Eltern · Heilige Sippe · Neues Testament · Verwandtschaft  Madonna; d.h. Maria mit dem Christuskind  Christuskind · Madonna (Maria mit Kind) · Maria (Jungfrau) · Religion · christliche Religion · uebernatuerlich","8.07922777777780","50.15951111111100","1480-01-01","","","","Hessen","http://id.corpusvitrearum.de/images/3435",""
"Kreuzigung Christi","Altshausen","der gekreuzigte Christus mit Maria, Johannes Evangelista und Maria Magdalena  Bibel · Christus · Golgatha · Johannes 19 · Johannes der Evangelist (Heiliger) · Kalvarienberg · Kreuzigung · Kreuzigungsgruppe · Lukas 23 · Maria (Jungfrau) · Maria Magdalena (Heilige) · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden","9.53748611111110","47.93531388888900","1480-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/181",""
"Rosenkranzbild","Dagersheim","Madonna: Maria sitzt oder thront (machmal halbfigurig) und hält das Christuskind in ihrem Schoß (oder vor ihre Brust) (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Bittsteller · Brust · Busen · Christuskind · Heiliger · Madonna (Maria mit Kind) · Maria (Jungfrau) · Patron · Religion · Schoss · Schutzpatron · Stifter · Thron · christliche Religion · sitzen · uebernatuerlich    das Beten des Rosenkranzes  Gott · Kult · Liturgie · Religion · Rosenkranz · Sakramentalie · beten · christliche Religion · sakramentaler Ritus · uebernatuerlich    die drei Stände: Adel, Klerus, Bürgertum  Adel · Buerger(liche) · Gemeinschaft · Gesellschaft · Klasse · Klerus · Kultur · Schichtung · Staende (die drei) · Zivilisation · drei · soziale Schichtenbildung · teilen","8.93927222222220","48.69152500000000","1480-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/209",""
"Hl. Jobst","Nürnberg","männliche Heilige (JOBST)  Heiliger · Religion · christliche Religion · übernatürlich","11.12136944444400","49.46535000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2962",""
"Wappen Löffelholz","Nürnberg","Wappenschild, heraldisches Symbol  Adel · Gemeinschaft · Gesellschaft · Klasse · Kultur · Patriziat · Rittertum · Schichtung · Zivilisation · soziale Schichtenbildung","11.12136944444400","49.46535000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2956",""
"Hl. Antonius Abbas","Nürnberg","der Eremit Antonius Abbas (der Große) von Ägypten; mögliche Attribute: Glocke, Buch, Taustab, Flammen, Schwein  Abt · Antonius Abbas (Heiliger) · Buch · Eremit · Flamme · Glocke · Heiliger · Religion · Schwein · Stab · Stecken · T-Form · Taustab · christliche Religion · übernatürlich","11.12136944444400","49.46535000000000","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2957",""
"Fragment einer Strahlenkranzmadonna","Altshausen","Marianum: Madonna in einer Aureole oder Mandorla (von einem Rosenkranz umgeben), Maria in einer Glorie  Brust · Busen · Christuskind · Darstellungsform · Glorie · Halbfigur · Lichtstrahl · Luft (in der) · Madonna (Maria mit Kind) · Mandorla · Maria (Jungfrau) · Maria in der Glorie · Marianum · Religion · Rosenkranz · Strahlenkranzmadonna · Typ(us) · christliche Religion · schweben · stehen · übernatürlich","9.53748611111110","47.93531388888900","1480-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/183",""
"Hl. Katharina","Beerbach, ehem. Neunhof (Pfarrkirche)","Katharina von Alexandrien, jungfräuliche Märtyrerin; mögliche Attribute: Buch, Krone, Kaiser Maxentius, Palmwedel, Ring, Schwert, Rad  Buch · Frau · Heiliger · Jungfrau · Kaiser · Katharina de Alexandria (Heilige) · Krone · Märtyrer · Maxentius (Kaiser) · Nothelfer · Palmwedel · Rad · Religion · Ring · Schwert · christliche Religion · übernatürlich","11.20795000000000","49.55771111111100","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2545",""
"Geburt Christi","München","Maria, Joseph und das neugeborene Christuskind (Geburt Christi) (+ Engel)  Bibel · Christus · Christuskind · Engel · Geburt · Geburt Christi · Joseph (Heiliger) · Kindheit (frühe) · Lukas 02 · Maria (Jungfrau) · Neues Testament · Weihnachten","11.57359166666700","48.13858333333300","1480-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/2849",""
"Geburt und Anbetung Christi","Freiburg im Breisgau","die Anbetung des Christuskindes durch Maria und Joseph  Anbetung · Bibel · Christus · Christuskind · Eltern · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament","7.85285555555560","47.99384722222200","1480-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/815",""
